Date,Open,High,Low,Close,Adj Close,Volume
2013-11-25,581.000000,635.000000,575.000000,627.250000,618.616699,449543
2013-12-02,630.000000,650.000000,613.450012,619.700012,611.170715,473836
2013-12-09,628.700012,631.450012,570.900024,575.049988,567.135193,195664
2013-12-16,580.700012,635.000000,557.000000,630.099976,621.427490,390608
2013-12-23,636.000000,645.000000,614.000000,629.700012,621.033020,286483
2013-12-30,633.000000,658.400024,610.000000,650.049988,641.102844,467743
2014-01-06,644.000000,653.900024,621.500000,623.799988,615.214111,191392
2014-01-13,628.299988,634.549988,571.000000,573.750000,565.853088,163513
2014-01-20,577.700012,643.000000,565.000000,627.700012,619.060486,335530
2014-01-27,621.650024,636.700012,517.299988,535.650024,528.277466,1135770
2014-02-03,540.000000,565.099976,492.000000,560.150024,552.440247,1910178
2014-02-10,563.700012,573.000000,549.000000,565.000000,557.223511,359117
2014-02-17,568.849976,568.849976,523.000000,535.549988,528.178833,202656
2014-02-24,535.000000,539.000000,525.000000,532.950012,525.614624,212076
2014-03-03,536.900024,547.000000,515.000000,516.250000,509.144470,193603
2014-03-10,519.500000,540.000000,510.000000,515.250000,508.158234,259158
2014-03-17,515.250000,522.000000,496.000000,497.100006,490.258057,287715
2014-03-24,502.000000,507.799988,477.000000,480.250000,473.640015,335714
2014-03-31,494.000000,556.750000,465.000000,552.900024,545.290161,1255017
2014-04-07,552.000000,554.750000,512.000000,526.349976,519.105469,412875
2014-04-14,526.349976,536.799988,500.000000,516.349976,509.243134,149902
2014-04-21,520.000000,536.599976,495.500000,515.349976,508.256866,200511
2014-04-28,515.000000,519.500000,492.549988,498.149994,491.293579,100183
2014-05-05,497.000000,529.000000,495.200012,521.900024,514.716736,467125
2014-05-12,514.000000,534.400024,490.000000,498.500000,491.638824,338356
2014-05-19,498.549988,567.900024,492.399994,556.500000,548.840576,977654
2014-05-26,556.900024,589.000000,520.049988,582.200012,574.186829,1190921
2014-06-02,587.500000,660.000000,570.000000,621.950012,613.389648,729560
2014-06-09,628.700012,638.900024,595.000000,606.250000,597.905762,252279
2014-06-16,602.049988,705.000000,585.000000,654.400024,645.393005,1265974
2014-06-23,660.799988,682.049988,640.000000,647.799988,638.883850,582831
2014-06-30,652.000000,673.849976,652.000000,667.750000,658.559265,509395
2014-07-07,661.349976,671.000000,596.250000,622.150024,613.586914,416222
2014-07-14,631.700012,669.799988,605.950012,658.450012,649.387268,261338
2014-07-21,670.000000,689.750000,640.000000,653.049988,644.061584,300914
2014-07-28,657.950012,658.000000,605.000000,608.599976,600.223389,332564
2014-08-04,605.099976,679.900024,605.000000,661.349976,652.247437,441538
2014-08-11,665.000000,678.500000,635.000000,648.700012,639.771484,252751
2014-08-18,653.750000,670.000000,622.000000,658.200012,649.140808,484601
2014-08-25,662.500000,699.799988,635.849976,680.900024,671.528381,242159
2014-09-01,691.000000,734.799988,666.500000,704.799988,695.099304,1404645
2014-09-08,704.000000,720.000000,690.000000,708.500000,698.748413,310780
2014-09-15,715.000000,749.000000,675.049988,739.450012,729.272461,1483528
2014-09-22,735.500000,745.000000,680.000000,701.849976,694.597900,350272
2014-09-29,710.599976,712.900024,685.000000,694.400024,687.224976,106791
2014-10-06,694.400024,704.500000,608.099976,623.150024,616.711182,672150
2014-10-13,638.849976,653.000000,611.000000,646.299988,639.621948,309295
2014-10-20,658.400024,709.000000,652.900024,703.799988,696.527832,264636
2014-10-27,709.950012,735.000000,676.000000,703.099976,695.835022,635537
2014-11-03,687.099976,712.000000,681.000000,694.299988,687.125977,104918
2014-11-10,696.000000,740.000000,688.950012,737.200012,729.582703,393863
2014-11-17,714.250000,748.200012,701.200012,711.599976,704.247253,141567
2014-11-24,716.000000,726.000000,687.000000,700.849976,693.608276,103439
2014-12-01,711.000000,723.950012,688.000000,693.000000,685.839417,150373
2014-12-08,691.049988,712.750000,661.799988,669.450012,662.532776,296831
2014-12-15,679.950012,723.599976,605.000000,693.450012,686.284790,427900
2014-12-22,694.900024,723.000000,683.150024,686.450012,679.357117,188011
2014-12-29,691.000000,708.650024,691.000000,703.150024,695.884521,137449
2015-01-05,707.000000,735.900024,687.599976,718.349976,710.927429,118868
2015-01-12,729.000000,750.000000,706.200012,711.450012,704.098755,185964
2015-01-19,712.400024,722.000000,681.150024,687.500000,680.396179,317972
2015-01-26,687.500000,708.599976,646.849976,680.200012,673.171692,844826
2015-02-02,684.900024,704.799988,675.500000,687.250000,680.148804,224804
2015-02-09,685.000000,740.000000,668.000000,718.000000,710.581116,294624
2015-02-16,717.049988,729.000000,676.650024,700.799988,693.558838,238106
2015-02-23,702.900024,710.000000,607.299988,673.049988,666.095581,113172
2015-03-02,665.000000,713.799988,665.000000,695.250000,688.066101,150749
2015-03-09,695.000000,711.000000,670.000000,691.400024,684.256042,351464
2015-03-16,689.000000,712.000000,645.200012,675.700012,668.718262,208634
2015-03-23,680.000000,710.000000,661.000000,669.650024,662.730652,246288
2015-03-30,664.950012,684.950012,657.099976,668.700012,661.790405,66601
2015-04-06,680.000000,682.000000,655.099976,668.849976,661.938904,306340
2015-04-13,679.799988,679.799988,650.000000,659.450012,652.636047,57674
2015-04-20,650.150024,660.000000,612.200012,626.400024,619.927612,199572
2015-04-27,628.049988,685.000000,610.500000,615.099976,608.744324,257144
2015-05-04,624.950012,657.450012,608.000000,641.549988,634.921021,202678
2015-05-11,635.200012,661.150024,630.450012,650.500000,643.778625,137612
2015-05-18,641.000000,667.000000,638.400024,655.650024,648.875427,83588
2015-05-25,660.000000,675.000000,641.500000,665.750000,658.870972,301393
2015-06-01,616.000000,695.299988,616.000000,669.650024,662.730652,227931
2015-06-08,670.000000,718.000000,621.099976,649.250000,642.541443,920780
2015-06-15,652.900024,670.000000,640.000000,656.599976,649.815552,172551
2015-06-22,659.799988,667.000000,635.000000,639.799988,633.189087,289119
2015-06-29,632.000000,724.849976,618.099976,708.099976,700.783386,683991
2015-07-06,696.250000,715.000000,665.000000,681.650024,674.606628,275324
2015-07-13,685.099976,787.000000,685.099976,782.549988,774.464172,2154508
2015-07-20,786.849976,885.000000,775.000000,803.900024,795.593567,13580857
2015-07-27,811.000000,850.000000,785.500000,843.650024,834.932861,2544516
2015-08-03,847.000000,855.000000,815.000000,849.799988,841.019226,972161
2015-08-10,850.150024,851.900024,788.000000,794.150024,785.944275,676734
2015-08-17,799.799988,867.000000,797.000000,837.150024,828.500000,1421541
2015-08-24,816.000000,840.099976,750.000000,833.900024,825.283508,1332565
2015-08-31,825.000000,855.049988,801.549988,817.299988,808.855042,705822
2015-09-07,818.000000,834.900024,776.900024,818.950012,810.487976,533815
2015-09-14,827.099976,862.000000,810.000000,816.500000,808.063354,753536
2015-09-21,815.000000,832.400024,802.799988,811.900024,804.482300,568352
2015-09-28,815.049988,831.049988,782.000000,819.049988,811.566895,323965
2015-10-05,823.000000,860.049988,823.000000,828.299988,820.732361,582277
2015-10-12,832.000000,875.000000,811.599976,853.000000,845.206726,802535
2015-10-19,857.000000,862.000000,807.500000,821.799988,814.291748,416203
2015-10-26,840.000000,849.799988,816.599976,828.450012,820.880981,368651
2015-11-02,822.500000,887.900024,782.000000,815.099976,807.652954,1685898
2015-11-09,807.000000,819.349976,780.099976,796.400024,789.123840,261443
2015-11-16,798.900024,831.000000,785.000000,827.500000,819.939697,309265
2015-11-23,825.000000,856.000000,818.250000,849.500000,841.738647,188322
2015-11-30,856.000000,865.000000,805.000000,806.799988,799.428772,394563
2015-12-07,814.799988,821.799988,741.099976,789.950012,782.732788,787067
2015-12-14,785.049988,823.549988,758.599976,818.799988,811.319153,582250
2015-12-21,824.000000,830.000000,783.500000,797.000000,789.718323,420750
2015-12-28,798.000000,814.500000,787.900024,794.950012,787.687012,330309
2016-01-04,800.000000,829.000000,779.000000,793.150024,785.903564,379081
2016-01-11,788.950012,803.000000,741.599976,789.450012,782.237305,536483
2016-01-18,775.000000,798.500000,726.000000,732.349976,725.658997,418862
2016-01-25,736.200012,779.450012,720.000000,753.750000,746.863403,740167
2016-02-01,761.299988,789.000000,735.000000,738.500000,731.752808,316060
2016-02-08,739.299988,761.150024,652.250000,703.049988,696.626709,320183
2016-02-15,706.000000,748.000000,703.049988,736.049988,729.325134,616486
2016-02-22,737.900024,738.000000,645.250000,681.900024,675.669983,653572
2016-02-29,675.000000,722.000000,662.049988,706.200012,699.747925,453912
2016-03-07,706.200012,758.400024,703.599976,734.500000,727.789246,332307
2016-03-14,721.000000,775.000000,696.549988,709.750000,703.265503,275026
2016-03-21,718.000000,722.000000,696.599976,713.299988,706.783081,297852
2016-03-28,724.900024,745.000000,703.599976,735.849976,729.126953,459270
2016-04-04,742.000000,747.000000,720.700012,723.750000,717.137573,424438
2016-04-11,735.950012,816.000000,725.099976,805.549988,798.190186,550339
2016-04-18,804.000000,832.000000,795.150024,824.900024,817.363464,416711
2016-04-25,811.000000,845.900024,802.599976,842.500000,834.802673,301631
2016-05-02,830.049988,858.000000,820.299988,829.450012,821.871826,255320
2016-05-09,828.000000,857.500000,825.250000,840.700012,833.019104,305405
2016-05-16,830.000000,899.000000,830.000000,870.599976,862.645935,374174
2016-05-23,876.400024,878.650024,822.599976,840.400024,832.721802,590459
2016-05-30,831.099976,910.000000,831.099976,892.450012,884.296326,660317
2016-06-06,889.500000,945.500000,881.599976,935.849976,927.299683,642613
2016-06-13,934.900024,979.799988,916.299988,954.900024,946.175720,515774
2016-06-20,950.000000,974.450012,885.049988,947.200012,938.545959,407693
2016-06-27,936.000000,1074.000000,936.000000,1024.500000,1015.139771,1586313
2016-07-04,1032.000000,1055.000000,966.599976,998.549988,989.426880,1010741
2016-07-11,1018.000000,1025.900024,980.700012,1009.099976,999.880554,862868
2016-07-18,1005.000000,1149.000000,1004.000000,1067.699951,1057.945068,2470679
2016-07-25,1067.699951,1178.000000,1058.000000,1141.250000,1130.823242,1533690
2016-08-01,1152.900024,1254.800049,1091.150024,1218.349976,1207.218628,1370748
2016-08-08,1228.000000,1250.000000,1170.000000,1203.750000,1192.752197,754777
2016-08-15,1203.750000,1242.000000,1175.000000,1223.550049,1212.371216,467312
2016-08-22,1223.550049,1231.000000,1173.000000,1184.699951,1173.876099,333991
2016-08-29,1187.699951,1296.000000,1165.250000,1273.449951,1261.815186,1544762
2016-09-05,1273.449951,1334.800049,1205.750000,1219.750000,1208.605957,953414
2016-09-12,1210.000000,1210.099976,1149.650024,1185.000000,1174.173462,691183
2016-09-19,1195.449951,1260.000000,1169.050049,1248.050049,1236.647461,523372
2016-09-26,1230.000000,1247.000000,1055.550049,1185.199951,1176.327271,589557
2016-10-03,1203.000000,1254.900024,1151.000000,1169.099976,1160.347900,558040
2016-10-10,1179.000000,1200.000000,1163.050049,1184.699951,1175.830933,310595
2016-10-17,1187.900024,1239.900024,1177.599976,1228.050049,1218.856567,298546
2016-10-24,1228.050049,1258.000000,1199.099976,1225.650024,1216.474609,468662
2016-10-31,1225.650024,1247.500000,1200.000000,1230.449951,1221.238403,280630
2016-11-07,1238.900024,1304.400024,1136.599976,1159.550049,1150.869385,711631
2016-11-14,1159.550049,1179.250000,1046.000000,1080.949951,1072.857788,889566
2016-11-21,1080.949951,1149.000000,1051.000000,1141.800049,1133.252441,777776
2016-11-28,1129.949951,1185.000000,1089.500000,1099.800049,1091.566528,634336
2016-12-05,1114.000000,1114.000000,1053.000000,1107.300049,1099.010498,632741
2016-12-12,1114.000000,1118.000000,1070.099976,1079.849976,1071.765991,269669
2016-12-19,1090.199951,1094.150024,1034.949951,1051.599976,1043.727417,709104
2016-12-26,1065.000000,1204.000000,1006.200012,1148.750000,1140.150146,827492
2017-01-02,1148.500000,1199.400024,1147.949951,1179.750000,1170.917969,600625
2017-01-09,1182.500000,1240.000000,1145.099976,1169.849976,1161.092041,394751
2017-01-16,1174.849976,1340.000000,1173.550049,1266.650024,1257.167603,4410538
2017-01-23,1256.199951,1319.000000,1256.199951,1275.699951,1266.149780,463191
2017-01-30,1274.849976,1310.000000,1208.750000,1298.099976,1288.382080,639226
2017-02-06,1290.000000,1316.000000,1243.449951,1298.449951,1288.729370,543578
2017-02-13,1303.900024,1319.800049,1260.000000,1276.800049,1267.241577,268314
2017-02-20,1279.000000,1284.000000,1255.000000,1260.099976,1250.666748,161958
2017-02-27,1265.000000,1315.000000,1231.000000,1310.050049,1300.242798,428945
2017-03-06,1310.050049,1435.250000,1310.000000,1424.050049,1413.389404,1093510
2017-03-13,1424.050049,1454.000000,1366.349976,1413.349976,1402.769287,1736725
2017-03-20,1425.000000,1448.949951,1387.050049,1416.849976,1406.243042,385883
2017-03-27,1417.000000,1469.949951,1408.449951,1431.250000,1420.535400,862700
2017-04-03,1432.800049,1573.800049,1429.800049,1530.900024,1519.439453,1333824
2017-04-10,1532.500000,1577.900024,1515.000000,1564.650024,1552.936768,703994
2017-04-17,1574.000000,1600.000000,1547.949951,1555.849976,1544.202515,758386
2017-04-24,1557.900024,1655.000000,1557.900024,1613.099976,1601.023804,2029668
2017-05-01,1613.099976,1630.000000,1515.000000,1522.199951,1510.804443,877064
2017-05-08,1550.000000,1575.699951,1520.099976,1526.199951,1514.774536,934338
2017-05-15,1532.349976,1552.849976,1502.199951,1513.550049,1502.219238,461157
2017-05-22,1498.449951,1530.050049,1397.050049,1471.500000,1460.483887,1119638
2017-05-29,1460.050049,1518.000000,1425.050049,1457.800049,1446.886719,628563
2017-06-05,1458.900024,1498.500000,1378.849976,1472.250000,1461.228271,1479990
2017-06-12,1477.000000,1575.000000,1470.000000,1564.150024,1552.440552,1085941
2017-06-19,1570.000000,1601.000000,1500.550049,1508.000000,1496.710571,921074
2017-06-26,1508.000000,1509.000000,1383.400024,1408.550049,1398.005371,861094
2017-07-03,1415.000000,1465.000000,1402.099976,1419.050049,1408.426636,880672
2017-07-10,1418.250000,1444.000000,1397.150024,1403.199951,1392.695190,508778
2017-07-17,1406.000000,1413.449951,1344.400024,1367.500000,1357.262573,1398236
2017-07-24,1370.000000,1404.449951,1318.599976,1340.000000,1331.832397,1504968
2017-07-31,1339.500000,1408.250000,1331.250000,1400.199951,1391.665405,1136669
2017-08-07,1405.000000,1445.000000,1261.000000,1285.900024,1278.062378,1414127
2017-08-14,1284.900024,1339.550049,1225.000000,1321.750000,1313.693726,1062207
2017-08-21,1321.750000,1328.250000,1249.000000,1263.550049,1255.848511,615424
2017-08-28,1265.000000,1350.000000,1253.099976,1323.400024,1315.333618,860807
2017-09-04,1322.000000,1374.449951,1285.800049,1366.349976,1358.021729,815085
2017-09-11,1378.000000,1388.800049,1310.000000,1336.349976,1328.204590,765113
2017-09-18,1348.000000,1355.000000,1209.400024,1217.699951,1210.277832,954237
2017-09-25,1228.699951,1244.000000,1142.050049,1204.900024,1197.555908,1328367
2017-10-02,1204.900024,1324.199951,1204.900024,1313.650024,1305.643066,1088119
2017-10-09,1314.000000,1434.000000,1310.150024,1404.099976,1395.541626,1525090
2017-10-16,1389.849976,1403.900024,1348.000000,1362.650024,1354.344238,1063560
2017-10-23,1361.050049,1448.000000,1331.449951,1421.199951,1412.537598,1721130
2017-10-30,1425.000000,1430.000000,1353.000000,1364.650024,1356.332153,619218
2017-11-06,1372.750000,1418.400024,1336.550049,1394.300049,1385.801514,648293
2017-11-13,1395.000000,1440.500000,1373.500000,1408.050049,1399.467651,988823
2017-11-20,1408.050049,1408.050049,1298.599976,1303.199951,1295.256592,991478
2017-11-27,1303.000000,1349.900024,1237.800049,1278.250000,1270.458862,1206329
2017-12-04,1289.000000,1315.900024,1250.099976,1302.449951,1294.511230,653813
2017-12-11,1301.000000,1323.000000,1280.000000,1303.849976,1295.902710,630220
2017-12-18,1312.699951,1474.449951,1287.250000,1441.099976,1432.316162,1643319
2017-12-25,1441.099976,1455.000000,1400.750000,1411.050049,1402.449341,788459
2018-01-01,1424.000000,1444.000000,1390.000000,1419.000000,1410.350952,886585
2018-01-08,1420.000000,1499.849976,1420.000000,1463.150024,1454.231934,1307791
2018-01-15,1467.650024,1504.699951,1417.000000,1469.050049,1460.095947,785129
2018-01-22,1474.400024,1568.449951,1456.750000,1466.849976,1457.909180,1334202
2018-01-29,1478.050049,1518.750000,1285.900024,1302.150024,1294.213135,1773358
2018-02-05,1290.250000,1438.000000,1220.000000,1396.599976,1388.087524,1102101
2018-02-12,1405.000000,1457.000000,1395.000000,1402.300049,1393.752686,680815
2018-02-19,1413.000000,1429.800049,1353.000000,1370.150024,1361.798706,829497
2018-02-26,1380.000000,1380.000000,1300.000000,1305.349976,1297.393555,844341
2018-03-05,1302.000000,1337.400024,1251.300049,1320.949951,1312.898438,1286327
2018-03-12,1332.000000,1336.300049,1286.800049,1292.900024,1285.019531,542929
2018-03-19,1300.000000,1304.750000,1198.250000,1228.150024,1220.664185,1334294
2018-03-26,1239.000000,1260.000000,1190.650024,1215.250000,1207.842773,952266
2018-04-02,1238.000000,1281.949951,1220.300049,1246.250000,1238.653809,1179682
2018-04-09,1255.000000,1344.400024,1244.900024,1315.349976,1307.332642,1711692
2018-04-16,1314.000000,1346.000000,1304.000000,1317.400024,1309.370117,704697
2018-04-23,1330.000000,1437.750000,1310.300049,1430.000000,1421.283936,2082514
2018-04-30,1449.800049,1492.000000,1357.099976,1425.349976,1416.662231,2071049
2018-05-07,1445.000000,1470.000000,1400.000000,1417.900024,1409.257690,940352
2018-05-14,1417.900024,1436.300049,1361.550049,1371.099976,1362.742920,536692
2018-05-21,1382.000000,1388.199951,1320.150024,1343.500000,1335.311157,573063
2018-05-28,1354.000000,1364.000000,1290.150024,1304.050049,1296.101563,926135
2018-06-04,1305.000000,1416.849976,1265.000000,1407.949951,1399.368164,1911210
2018-06-11,1417.800049,1463.000000,1387.550049,1407.699951,1399.119629,2511242
2018-06-18,1407.000000,1408.650024,1344.000000,1350.400024,1342.169067,1304420
2018-06-25,1341.500000,1419.000000,1306.849976,1374.300049,1365.923340,1436184
2018-07-02,1378.000000,1398.949951,1352.099976,1371.500000,1363.140503,746525
2018-07-09,1384.400024,1425.000000,1199.699951,1211.199951,1203.817505,4484245
2018-07-16,1215.000000,1234.000000,1062.800049,1151.050049,1144.034058,9088551
2018-07-23,1159.650024,1193.150024,1080.000000,1115.300049,1108.502075,2907538
2018-07-30,1120.000000,1208.000000,1092.300049,1177.199951,1170.024780,4064601
2018-08-06,1181.000000,1329.500000,1180.000000,1316.050049,1308.028564,4552285
2018-08-13,1324.900024,1324.900024,1277.199951,1306.150024,1298.188843,1952015
2018-08-20,1305.500000,1349.400024,1283.150024,1322.900024,1314.836670,1524147
2018-08-27,1327.900024,1401.000000,1316.000000,1372.750000,1364.382813,2202220
2018-09-03,1375.000000,1418.000000,1289.050049,1366.150024,1357.822998,2151406
2018-09-10,1359.000000,1416.800049,1332.099976,1379.099976,1370.694092,1775771
