Date,Open,High,Low,Close,Adj Close,Volume
2014-04-07,362.500000,374.325012,360.875000,369.075012,352.660553,17478142
2014-04-14,369.075012,369.399994,353.649994,359.350006,343.368103,12123294
2014-04-21,361.350006,369.725006,356.500000,363.200012,347.046844,22810682
2014-04-28,361.125000,364.950012,355.825012,358.549988,342.603577,13113154
2014-05-05,359.924988,380.000000,355.725006,378.399994,361.570801,20936190
2014-05-12,377.549988,427.000000,377.250000,402.350006,384.455658,40531316
2014-05-19,407.950012,417.500000,391.350006,394.825012,377.265350,19073808
2014-05-26,399.500000,415.375000,365.000000,396.375000,378.746399,42930936
2014-06-02,396.750000,414.850006,396.750000,407.625000,389.496033,16405684
2014-06-09,410.950012,428.000000,405.000000,417.700012,402.498932,23513984
2014-06-16,415.500000,425.700012,409.674988,410.975006,396.018616,12681696
2014-06-23,412.000000,416.600006,404.325012,408.100006,393.248291,22094458
2014-06-30,409.950012,429.475006,407.500000,428.325012,412.737213,16569462
2014-07-07,429.950012,430.350006,404.399994,405.899994,391.128296,19858058
2014-07-14,407.500000,419.500000,403.575012,416.225006,401.077576,16465238
2014-07-21,420.850006,424.899994,412.625000,417.750000,402.547089,19789206
2014-07-28,419.250000,420.950012,406.000000,407.725006,392.886902,13650068
2014-08-04,409.500000,411.500000,397.500000,398.075012,383.588104,14102984
2014-08-11,400.500000,415.825012,395.700012,413.350006,398.307220,15971170
2014-08-18,415.000000,424.375000,409.500000,423.375000,407.967346,20217822
2014-08-25,421.500000,426.399994,417.000000,421.774994,406.425568,11832870
2014-09-01,422.950012,432.500000,419.299988,424.225006,408.786438,17536932
2014-09-08,425.500000,434.950012,424.475006,427.850006,412.279510,17191530
2014-09-15,425.000000,432.500000,421.049988,430.125000,414.471710,15992964
2014-09-22,428.475006,439.500000,421.049988,435.825012,419.964294,22197500
2014-09-29,436.500000,439.899994,430.250000,434.000000,418.205688,13293944
2014-10-06,434.000000,446.475006,427.049988,433.649994,417.868439,10042036
2014-10-13,432.000000,444.049988,427.524994,442.625000,426.516815,14076878
2014-10-20,447.000000,454.799988,443.825012,446.825012,430.563995,15070350
2014-10-27,449.524994,457.299988,443.549988,455.924988,439.332733,20634308
2014-11-03,457.600006,460.149994,446.825012,449.725006,433.358429,11896160
2014-11-10,449.750000,466.500000,446.500000,465.049988,448.125702,18594418
2014-11-17,465.000000,468.850006,454.000000,466.424988,449.450653,19851112
2014-11-24,466.174988,482.950012,464.049988,478.575012,461.158539,25456552
2014-12-01,479.149994,481.225006,466.000000,471.375000,454.220551,14740576
2014-12-08,472.500000,472.500000,462.500000,465.750000,448.800201,11965788
2014-12-15,465.000000,474.500000,458.000000,470.725006,453.594177,15650268
2014-12-22,477.000000,486.975006,470.549988,474.325012,457.063171,17935492
2014-12-29,475.049988,484.649994,471.375000,482.649994,465.085205,11866926
2015-01-05,485.000000,490.000000,468.125000,487.825012,470.071930,18636400
2015-01-12,484.700012,507.450012,477.850006,500.674988,482.454193,16429888
2015-01-19,506.625000,524.000000,501.000000,521.400024,502.425018,17972250
2015-01-26,521.400024,550.299988,520.450012,538.674988,519.071289,26232686
2015-02-02,534.250000,546.500000,525.025024,526.750000,507.580292,18535410
2015-02-09,523.500000,541.000000,515.000000,532.900024,513.506531,15954738
2015-02-16,537.900024,544.950012,528.525024,536.525024,516.999634,11741718
2015-02-23,538.549988,540.775024,517.549988,527.000000,507.821198,19382552
2015-03-02,540.174988,554.650024,530.000000,542.549988,522.805237,21197328
2015-03-09,538.525024,540.900024,517.299988,521.325012,502.352722,14656898
2015-03-16,522.500000,536.900024,521.250000,527.950012,508.736633,13861608
2015-03-23,527.974976,529.700012,501.049988,507.325012,488.862213,35835360
2015-03-30,510.000000,519.950012,506.399994,516.625000,497.823761,8380798
2015-04-06,517.500000,529.500000,509.899994,521.325012,502.352722,15288248
2015-04-13,520.000000,524.349976,508.024994,509.125000,490.596741,9558182
2015-04-20,510.000000,512.500000,496.750000,503.225006,484.911469,17649316
2015-04-27,503.475006,506.250000,489.524994,494.399994,476.407593,19160030
2015-05-04,497.024994,504.750000,472.100006,491.000000,473.131317,21297872
2015-05-11,493.024994,498.774994,483.500000,495.049988,477.033905,19119786
2015-05-18,498.000000,515.000000,496.000000,512.150024,493.511658,11566204
2015-05-25,514.200012,527.000000,508.799988,525.275024,506.159027,13556918
2015-06-01,524.474976,528.000000,497.500000,505.875000,487.464966,13351804
2015-06-08,502.125000,509.500000,495.075012,504.575012,486.212311,16730512
2015-06-15,501.000000,517.474976,498.524994,515.250000,496.498840,16935330
2015-06-22,516.049988,535.474976,514.250000,531.424988,512.085144,19796650
2015-06-29,522.450012,538.500000,515.250000,537.125000,517.577637,13635946
2015-07-06,532.025024,547.500000,530.049988,545.375000,529.477600,10253990
2015-07-13,542.500000,560.875000,542.500000,555.275024,539.088928,13710508
2015-07-20,557.974976,564.000000,544.325012,553.924988,537.778259,16354992
2015-07-27,551.950012,560.500000,535.000000,555.825012,539.622925,14364482
2015-08-03,556.375000,558.750000,540.974976,546.325012,530.399841,10415144
2015-08-10,547.500000,552.974976,533.299988,550.900024,534.841492,9877258
2015-08-17,549.525024,550.900024,525.500000,530.650024,515.181763,9082964
2015-08-24,522.349976,522.349976,502.850006,513.974976,498.992767,26016908
2015-08-31,510.549988,516.450012,490.000000,498.024994,483.507751,20252126
2015-09-07,500.500000,512.500000,488.500000,505.250000,490.522156,14072424
2015-09-14,504.424988,531.000000,501.750000,524.875000,509.575073,10744146
2015-09-21,518.974976,530.000000,509.325012,525.700012,510.376007,11857944
2015-09-28,527.500000,538.450012,512.549988,533.825012,518.264282,15129266
2015-10-05,538.599976,553.950012,537.700012,543.075012,527.244568,12261870
2015-10-12,543.849976,550.750000,533.525024,550.025024,533.991943,7779890
2015-10-19,550.000000,556.849976,542.500000,554.250000,538.093811,9122914
2015-10-26,556.974976,562.000000,545.224976,549.799988,533.773438,18183302
2015-11-02,547.525024,549.049988,534.750000,540.450012,524.696106,8939772
2015-11-09,529.000000,534.825012,520.500000,526.025024,510.691650,9886020
2015-11-16,524.375000,540.125000,522.625000,535.424988,519.817505,8837348
2015-11-23,537.000000,541.099976,525.549988,539.700012,523.968018,11563544
2015-11-30,539.599976,546.349976,528.000000,529.450012,514.016785,9686466
2015-12-07,534.099976,535.549988,521.000000,523.174988,507.924622,12078172
2015-12-14,520.500000,542.500000,520.049988,536.500000,520.861206,12664170
2015-12-21,535.875000,539.950012,532.000000,537.000000,521.346619,5343678
2015-12-28,537.000000,545.125000,533.875000,544.375000,528.506653,13292342
2016-01-04,542.000000,542.000000,524.849976,531.174988,515.691406,11028864
2016-01-11,526.025024,531.950012,518.500000,521.075012,505.885834,11879620
2016-01-18,517.825012,554.000000,503.950012,515.150024,500.133606,16500638
2016-01-25,519.974976,527.474976,515.000000,524.924988,509.623596,14747754
2016-02-01,529.000000,533.500000,521.000000,527.625000,512.244873,14594126
2016-02-08,527.500000,529.000000,483.000000,485.700012,471.542053,19022704
2016-02-15,490.000000,496.299988,479.500000,494.649994,480.231140,17840748
2016-02-22,491.500000,498.000000,469.100006,480.500000,466.493591,15608384
2016-02-29,480.549988,512.450012,464.000000,510.274994,495.400665,14904656
2016-03-07,510.274994,515.400024,503.375000,514.349976,499.356842,7922054
2016-03-14,514.000000,519.500000,505.575012,514.200012,499.211273,12375396
2016-03-21,516.500000,528.299988,516.125000,524.674988,509.380890,8951680
2016-03-28,522.500000,539.450012,520.825012,532.224976,516.710754,25529120
2016-04-04,532.599976,538.450012,523.525024,529.674988,514.235168,12006426
2016-04-11,530.150024,542.474976,521.424988,540.875000,525.108704,6982852
2016-04-18,541.750000,552.575012,535.799988,546.075012,530.157166,11969734
2016-04-25,550.000000,568.349976,542.250000,566.174988,549.671204,16040458
2016-05-02,563.875000,567.500000,556.575012,559.825012,543.506287,10898870
2016-05-09,560.000000,576.000000,559.500000,570.450012,553.821594,13910278
2016-05-16,572.500000,584.625000,565.750000,570.450012,553.821594,9424632
2016-05-23,570.974976,595.000000,566.599976,593.400024,576.102661,15985546
2016-05-30,593.500000,597.500000,584.525024,585.875000,568.796936,13720420
2016-06-06,588.000000,591.200012,576.250000,580.674988,563.748535,13444560
2016-06-13,577.375000,589.000000,572.125000,585.000000,567.947449,9343624
2016-06-20,579.500000,595.924988,573.500000,580.950012,564.015503,12159134
2016-06-27,581.000000,592.500000,575.000000,587.250000,570.131836,17101602
2016-07-04,589.099976,594.375000,580.450012,587.424988,574.982605,8668832
2016-07-11,593.000000,613.000000,590.525024,611.849976,598.890198,14034760
2016-07-18,612.500000,619.950012,606.924988,615.400024,602.365051,13223998
2016-07-25,616.500000,625.625000,613.500000,623.099976,609.901978,20157908
2016-08-01,624.500000,629.474976,613.825012,624.625000,611.394714,13035964
2016-08-08,626.450012,627.500000,609.700012,614.349976,601.337280,10028460
2016-08-15,614.349976,627.450012,606.900024,623.549988,610.342468,9600948
2016-08-22,622.525024,633.400024,620.500000,628.549988,615.236572,13818888
2016-08-29,627.750000,647.500000,618.099976,642.549988,628.940002,16576510
2016-09-05,642.549988,652.500000,639.150024,645.200012,631.533997,8222238
2016-09-12,637.349976,652.250000,632.700012,648.924988,635.179993,8931432
2016-09-19,648.500000,659.224976,642.025024,656.349976,642.447693,12681044
2016-09-26,653.049988,654.450012,633.700012,636.424988,622.944763,17605838
2016-10-03,640.500000,650.025024,638.125000,640.299988,626.737610,8278128
2016-10-10,642.500000,643.950012,627.000000,630.900024,617.536804,6652892
2016-10-17,632.750000,636.474976,616.375000,635.349976,621.892517,8973998
2016-10-24,635.875000,638.424988,612.075012,629.525024,616.190918,15534198
2016-10-31,629.525024,631.924988,615.875000,621.849976,608.678467,10963790
2016-11-07,626.000000,641.500000,597.674988,637.900024,624.388550,21252540
2016-11-14,637.900024,644.500000,604.599976,605.700012,592.870544,16427896
2016-11-21,609.750000,609.750000,579.000000,594.650024,582.054626,20179476
2016-11-28,590.125000,603.950012,588.250000,594.549988,581.956665,11522660
2016-12-05,593.799988,602.950012,583.500000,599.150024,586.459290,10790370
2016-12-12,596.000000,597.250000,581.799988,591.150024,578.628784,9231800
2016-12-19,588.400024,594.625000,584.200012,593.125000,580.561829,8783768
2016-12-26,589.275024,606.000000,585.049988,603.099976,590.325562,13879178
2017-01-02,604.724976,605.049988,591.549988,596.825012,584.183533,13412460
2017-01-09,599.424988,621.849976,596.075012,616.250000,603.197144,13115022
2017-01-16,616.750000,628.000000,615.000000,618.174988,605.081299,14696422
2017-01-23,618.000000,650.000000,617.900024,645.950012,632.268066,18772466
2017-01-30,646.474976,658.000000,638.500000,655.525024,641.640198,18154036
2017-02-06,656.150024,660.000000,646.275024,651.799988,637.994080,10212606
2017-02-13,653.775024,727.000000,649.599976,688.525024,673.941284,209336226
2017-02-20,680.599976,710.900024,679.575012,697.150024,682.383545,28309250
2017-02-27,695.450012,699.174988,684.500000,688.500000,673.916687,9092966
2017-03-06,688.400024,704.000000,686.549988,700.049988,685.222107,9972082
2017-03-13,700.049988,713.750000,700.049988,712.924988,697.824341,9898726
2017-03-20,713.325012,722.500000,711.000000,712.174988,697.090210,14034502
2017-03-27,712.000000,739.974976,702.025024,721.275024,705.997498,33236870
2017-04-03,723.000000,725.049988,712.525024,719.424988,704.186646,10332954
2017-04-10,721.500000,724.974976,715.750000,720.150024,704.896362,8059732
2017-04-17,720.150024,749.500000,714.125000,748.299988,732.450134,19076732
2017-04-24,749.049988,786.974976,734.224976,773.250000,756.871643,29339366
2017-05-01,773.250000,777.125000,761.299988,766.099976,749.873108,7201964
2017-05-08,769.000000,780.000000,764.275024,775.825012,759.392090,9729340
2017-05-15,775.000000,784.950012,771.125000,780.625000,764.090454,7914522
2017-05-22,782.549988,816.000000,781.000000,813.000000,795.779663,17470786
2017-05-29,809.900024,824.000000,808.075012,817.125000,799.817200,11121260
2017-06-05,816.849976,835.000000,812.500000,833.400024,815.747620,10005424
2017-06-12,832.000000,845.950012,826.799988,834.625000,816.946655,10081594
2017-06-19,835.500000,858.000000,834.200012,839.325012,821.547119,11394828
2017-06-26,839.325012,847.500000,821.500000,826.025024,808.528809,11983804
2017-07-03,826.299988,834.799988,822.500000,833.599976,821.365051,10686842
2017-07-10,834.000000,874.000000,829.275024,839.974976,827.646484,9191340
2017-07-17,841.275024,857.625000,838.500000,851.525024,839.026978,8140378
2017-07-24,855.000000,899.400024,847.500000,889.250000,876.198242,30975548
2017-07-31,888.775024,904.575012,883.075012,895.125000,881.987061,15542884
2017-08-07,893.000000,898.625000,865.575012,874.525024,861.689392,11686184
2017-08-14,876.500000,894.900024,871.500000,876.075012,863.216675,8583124
2017-08-21,877.000000,888.974976,868.400024,881.250000,868.315674,10929040
2017-08-28,881.200012,890.724976,869.000000,883.799988,870.828186,9359654
2017-09-04,882.500000,895.000000,869.000000,893.825012,880.706116,14167338
2017-09-11,896.500000,926.250000,895.099976,924.474976,910.906250,17541040
2017-09-18,926.775024,934.000000,910.000000,912.049988,898.663635,13864272
2017-09-25,911.224976,911.224976,881.650024,902.849976,889.598633,31392638
2017-10-02,902.849976,910.500000,896.549988,900.049988,886.839722,8693192
2017-10-09,899.400024,928.275024,893.799988,925.400024,911.817749,11971568
2017-10-16,930.000000,937.500000,919.500000,924.200012,910.635315,5192280
2017-10-23,929.950012,939.799988,878.924988,895.525024,882.381165,36451262
2017-10-30,899.125000,920.000000,896.200012,915.349976,901.915222,11421928
2017-11-06,912.500000,922.474976,906.174988,911.000000,897.629028,13867716
2017-11-13,911.000000,919.150024,894.000000,912.775024,899.377991,12284226
2017-11-20,914.500000,930.000000,914.500000,925.700012,912.113281,9382508
2017-11-27,924.500000,937.750000,920.000000,924.099976,910.536743,10945028
2017-12-04,927.450012,927.450012,899.500000,920.200012,906.693970,13559058
2017-12-11,924.000000,944.000000,906.000000,936.724976,922.976440,12324748
2017-12-18,927.500000,951.549988,904.650024,938.325012,924.552979,18959526
2017-12-25,938.325012,941.400024,925.575012,936.200012,922.459229,12660736
2018-01-01,936.349976,940.375000,925.250000,931.799988,918.123779,10566382
2018-01-08,932.500000,939.075012,927.500000,932.650024,918.961304,11443764
2018-01-15,934.974976,979.950012,929.924988,976.099976,961.773560,25016426
2018-01-22,980.000000,994.000000,971.650024,987.474976,972.981567,13705900
2018-01-29,989.000000,1007.500000,970.750000,974.000000,959.704346,17722172
2018-02-05,959.000000,967.625000,918.150024,924.750000,911.177185,19310978
2018-02-12,930.000000,948.950012,927.575012,939.299988,925.513611,8228520
2018-02-19,941.299988,943.799988,920.775024,940.275024,926.474365,13911018
2018-02-26,944.049988,960.875000,934.000000,937.174988,923.419861,8776208
2018-03-05,937.075012,939.950012,914.250000,925.525024,911.940918,11806644
2018-03-12,930.099976,943.750000,923.275024,926.500000,912.901489,14564484
2018-03-19,926.500000,940.000000,917.625000,920.775024,907.260620,15640314
2018-03-26,919.950012,950.000000,916.750000,943.049988,929.208557,12738056
2018-04-02,945.250000,967.875000,939.224976,961.700012,947.584900,10484630
2018-04-09,959.400024,971.500000,952.700012,962.500000,948.373169,10475636
2018-04-16,960.000000,980.500000,959.924988,977.950012,963.596436,10379354
2018-04-23,989.500000,989.500000,930.150024,961.700012,947.584900,18993558
2018-04-30,965.000000,995.000000,964.400024,994.250000,979.657104,11371904
2018-05-07,990.825012,1008.500000,977.299988,1005.875000,991.111511,14960382
2018-05-14,1008.599976,1032.500000,1001.750000,1006.075012,991.308594,16622070
2018-05-21,1008.049988,1010.500000,978.174988,1004.349976,989.608887,11907552
2018-05-28,1003.900024,1080.000000,1003.000000,1055.300049,1039.811279,37056364
2018-06-04,1075.000000,1078.500000,1011.500000,1024.675049,1016.084351,66214284
2018-06-11,1025.949951,1031.474976,1011.150024,1014.799988,1006.292053,24015898
2018-06-18,1015.049988,1044.400024,1004.549988,1041.675049,1032.941772,24439976
2018-06-25,1041.525024,1070.000000,1036.525024,1054.224976,1045.386475,46136366
2018-07-02,1054.175049,1067.775024,1031.625000,1057.574951,1048.708496,20341640
2018-07-09,1060.925049,1095.400024,1053.875000,1090.449951,1081.307739,19086404
2018-07-16,1089.699951,1110.000000,1081.625000,1094.525024,1085.348755,24075636
2018-07-23,1075.000000,1105.974976,1069.025024,1101.074951,1091.843628,30481614
2018-07-30,1099.500000,1099.500000,1057.000000,1060.824951,1051.931152,22305668
2018-08-06,1060.500000,1075.900024,1047.324951,1057.224976,1048.361328,18752908
2018-08-13,1042.000000,1052.500000,1033.199951,1038.675049,1029.966919,15840352
2018-08-20,1037.500000,1056.000000,1033.025024,1034.925049,1026.248413,18938318
2018-08-27,1038.500000,1049.125000,1029.125000,1030.599976,1021.959595,35010486
2018-09-03,1034.699951,1039.474976,1016.299988,1028.474976,1019.852356,18377682
2018-09-10,1027.500000,1027.500000,994.775024,1014.799988,1006.292053,24682904
2018-09-17,1010.650024,1011.474976,955.099976,985.125000,976.865845,28993184
2018-09-24,983.625000,1007.724976,957.500000,1003.025024,994.615845,38806496
2018-10-01,1004.900024,1026.099976,970.075012,982.650024,974.411621,30740750
2018-10-08,982.500000,998.549988,958.799988,990.924988,982.617188,36243770
